0.4433,0.7156,5.0156,0.8378,0.4433,0.4433,2.5404,0.4433,0.9421,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,1.329,0.9993,0.4433,3.0564,0.763,0.4433,0.4433,0.4433,1.0007,0.4433,1.1546,0.5251,0.4433,0.4433,0.4433,0.4433,1.1163,0.7616,1.3579,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433,0.4433
2.0864,1.8591,1.6693,0.3977,2.2587,4.0763,2.4714,1.927,2.8135,4.2286,2.0439,4.893,3.1954,1.1392,2.8164,9.0162,0.982,2.366,0.8442,1.0798,2.3862,1.5669,0.1025,2.3948,0.6138,1.6724,2.0919,1.6659,1.7258,0.8272,0.7303,1,0.7844,0.6707,0.4042,0.3166,0.4427,1.2087,0.4585,0.2913,0.9163,0.3386,1.4403,0.2867,0.1733,0.4261,0.5052,0.4643,0.6581,0.5118,0.6972,1.7503,1.2019,0.5487,0.2903,0.4075,0.2737,0.1025,0.1025
0.2896,0.2896,0.2896,0.2896,0.3589,0.2896,0.2896,0.2896,0.2896,0.2896,1.41,0.2896,2.0604,1.1273,0.5194,0.2896,0.2896,1.5865,0.2896,0.2896,0.2896,1.5245,0.2896,0.4231,0.2896,0.2896,0.2896,2.1437,0.2896,0.5013,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896,0.3918,0.2896,0.8727,0.5983,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896,11.0879,1.5032,0.2896,0.2896,0.2896,0.2896,0.2896,0.2896
1.2101,2.3089,1.1229,0.7418,1.2032,1.1031,1.0145,0.3229,0.9412,1.4955,0.3229,1.7196,0.4004,0.3229,0.9855,0.9593,0.3229,0.9464,0.3229,0.3229,2.0858,0.3229,0.3229,0.3229,0.3229,0.3229,0.7517,1.3229,0.6233,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.767,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229,0.3229
1.7183,2.9669,3.2419,1.4169,1.7409,2.4046,2.11,1.4551,1.683,2.8839,1.5499,1.769,1.745,1.2661,1.8777,0.7755,1.8916,1.2999,0.5813,1.4977,1.5679,0.8985,1.3753,1.1437,0.3458,1.3682,0.9669,1.652,0.8015,0.7966,0.5235,0.6391,0.9389,0.4706,0.5958,0.4138,0.4208,0.9644,0.7628,0.556,2.0061,1.0017,0.4174,1.0689,7.6915,0.7052,0.6172,0.9215,0.6064,0.6581,0.8899,1.8913,1.0742,0.9983,0.5871,0.5712,0.5682,0.1624,0.1624
0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,1.1256,0.1618,0.1618,0.1618,0.8744,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,6.1558,3.0617,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.4285,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618,0.1618
5.3834,7.4645,6.0016,5.6775,2.0259,2.3991,2.1288,1.9349,2.4697,2.8488,1.1698,2.8178,1.4338,1.2645,2.1688,1.7811,0.9702,0.8288,0.6579,1.205,2.7218,1,1.4327,1.4538,1.1528,1.0816,2.0656,1.5793,1.031,1.359,1.1672,0.9728,0.8894,0.9578,0.7261,0.2749,0.3033,0.6532,0.5536,0.263,0.6214,0.4573,0.1684,0.4183,0.264,0.3137,0.4857,0.609,0.2873,0.5331,0.3924,1.1418,0.6275,0.4243,0.4888,0.5192,0.4048,0.1684,0.1684
1.4465,1.6377,1.736,1.7405,2.3702,1.0608,1.6448,1.5998,1.6947,0.9405,0.6879,1.636,0.6927,1.5264,2.7472,1.2284,1.1673,0.6452,1.9454,1.5225,1.1885,1.2093,1.0595,0.7798,0.7736,1.0854,1.3174,1.2875,0.7994,1.1587,0.9201,0.7545,1.1763,0.7312,0.5948,0.2545,0.2545,0.4428,0.2545,0.684,0.5173,0.3113,0.2545,0.4899,0.2545,0.2545,0.4055,0.5487,0.2545,0.6131,0.4949,0.8162,0.3854,0.2545,0.5884,1.3704,0.5776,0.2545,0.2545
0.1067,1,0.6931,1.0498,1.9757,3.2082,1.4813,2.0974,1.5919,2.1286,2.7187,1.2067,1.089,1.7416,1.7123,0.4264,1.6081,1.0792,1.6734,0.9974,6.3317,0.6387,1.2309,1.331,1.321,0.9496,1.5388,0.4378,3.2363,0.6411,1.3981,0.6838,0.0621,0.2392,0.4705,0.4072,0.2708,1.1755,0.6772,0.1303,1.3998,0.8256,0.6116,0.4303,0.1905,0.5776,1.1294,0.9886,0.624,0.5374,0.9957,0.14,0.8028,1.1896,1.2553,0.2486,1.1001,0.0621,0.0621
2.1904,1.8627,1.5175,1.8853,1.7405,0.566,3.0148,0.4179,4.3546,2.8303,0.5585,6.9362,0.3909,0.6413,2.1424,4.3307,0.3868,1.0611,0.3868,0.6202,1.6851,0.741,0.3868,0.4856,0.6344,0.5103,1.687,1,0.4573,0.3868,0.7899,0.3868,0.6834,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868,0.3868
0.433,9.6672,10.8345,8.2186,4.2934,0.1629,6.3684,2.5458,0.78,6.0127,1.8635,1.0385,2.6538,0.4674,5.7186,0.715,0.9072,0.5912,0.9038,1.0761,7.5763,1.288,0.4918,3.3778,2.3612,0.4603,1.3697,0.2271,1.3868,0.1206,2.3367,1.4045,0.1412,2.5179,0.8829,0.9183,1.2138,1.8585,3.3246,0.2581,0.1267,1,0.0219,0.8405,0.7035,0.0219,1.0262,0.555,0.5565,2.4203,0.4688,0.0383,0.2029,1.0844,0.3473,0.0219,0.1978,0.0219,0.0219
1.9562,3.4455,4.0143,1.8514,2.4868,3.2825,2.3536,1.7656,2.397,2.8002,0.8776,2.2973,1.6049,1.0232,2.6001,1.6408,0.9397,1.7449,0.9734,1.1744,1.6284,0.8591,1.7934,1.1409,0.7207,1.207,1.2734,1.6178,0.6866,1.1276,0.8161,0.7172,0.8667,0.6376,0.6083,0.3374,0.2326,1.037,0.6761,0.3501,1.3883,0.9359,0.1445,0.3993,1.0657,0.4293,0.4983,0.9627,0.4647,0.7622,0.513,3.1564,1,0.5712,0.4135,0.4851,0.3766,0.1445,0.1445
0.7055,0.8842,2.5864,1.036,1.5028,1.3925,0.9605,0.8749,0.3141,1,1.8617,0.4484,2.7584,0.2027,1.7227,2.1521,0.4598,2.154,0.4575,0.9224,0.2027,0.2027,1.5223,0.2027,0.2027,1.1186,0.2027,1.3328,0.2027,0.4484,0.2027,0.679,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.4975,0.6366,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,2.2547,0.2027,0.2027,0.2027,1.9478,0.2027,0.2027,0.2027
0.4772,1.4559,2.0108,1.1946,1.261,1.6856,1.0313,0.4772,0.6698,1.1537,0.4772,1.0548,0.4772,0.4772,1.1891,1.2881,0.5668,0.6516,0.7297,0.4772,0.7201,0.4772,0.9687,0.4772,0.4772,0.712,1.6917,0.7589,0.4772,0.5773,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.74,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772,0.4772
3.8419,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,1,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198,2.7398,0.9357,0.8198,0.8198,0.8198,0.8198,0.8198,0.8198
1.7345,3.2681,3.3915,2.7638,2.1949,2.0185,2.6109,1.9038,1.2643,2.0212,0.8506,1.3558,1.2092,1.6697,2.0096,1.2453,0.9179,1.0061,1.5071,1.3232,1.8721,1.3079,1.9449,1.4921,0.779,1.1716,1.8072,0.9389,0.7566,1.3368,1.1419,0.6495,0.8314,0.9939,0.7502,0.3502,0.4003,0.7277,1.1191,0.4151,0.8671,0.652,0.3434,0.6441,0.2952,0.49,0.4612,0.6331,0.3403,0.5835,0.7206,1.6944,0.8595,0.4457,0.2952,0.7528,0.4883,0.2952,0.2952
1,1.3871,0.5616,0.5703,0.5616,1.0026,1.052,0.7568,1.3785,0.5616,0.5616,1.3056,0.5616,0.5616,0.9498,0.5616,0.5616,0.5616,0.5616,0.5616,0.6705,0.5616,0.5766,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,8.265,2.8939,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616,0.5887,0.5616,0.5616,0.5616
1.7843,2.2401,0.3533,0.9935,0.8207,1.6276,1.4532,0.8692,1.4101,0.9387,0.3533,1.1259,1.0721,0.3533,0.4781,0.4669,0.3533,0.3533,0.3533,0.3533,0.7952,0.3533,0.8871,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,1.0065,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,1.2205,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533,0.3533
2.5704,4.8214,6.9169,2.3245,2.6239,2.8789,1.9231,1.5792,4.2793,2.0791,1.3037,4.1928,2.6436,1.314,2.7501,1.4899,1.1157,1.5956,0.8366,0.954,1.5855,1.0396,2.0114,0.9056,0.6425,1.4422,1.312,1.8506,0.8012,1.2378,0.8952,0.8399,0.9781,0.9441,0.7692,0.7684,0.5544,1,1.0086,0.5338,1.1307,0.7441,0.5243,0.8447,3.2303,0.8302,0.6459,0.7411,0.6133,0.8657,0.719,2.3624,0.931,0.6031,0.6855,0.9839,0.647,0.3552,0.3068
3.0657,11.4585,1.0335,0.9665,0.0535,1.7443,2.1278,1.975,5.0413,4.7852,0.4327,1.6348,0.0535,0.0535,0.0535,0.891,0.0535,0.3846,0.0535,0.0535,1.897,0.0535,0.0535,0.7292,0.0535,0.0535,0.2654,0.0535,0.0535,0.1073,0.1755,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.5489,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535,0.0535
2.4156,3.8667,4.3976,2.3926,2.1885,1.8408,2.0287,1.5396,2.3866,2.1451,0.5687,2.0671,1.4857,1.211,2.2785,1.3737,1.1813,1.2008,0.6823,0.998,1.6532,1.0394,1.7151,1.0504,0.6251,1.108,1.1598,1.3929,0.7201,0.9784,0.8196,0.7644,1.002,0.8414,0.8295,0.5557,0.3257,1.0058,0.9781,0.3395,0.8491,0.616,0.2518,0.5741,1.1445,0.5195,0.5488,1.142,0.5964,0.7584,0.6386,1.7785,0.8708,0.5443,0.59,0.8479,0.5841,0.0338,0.0338
2.8978,5.4027,6.0405,2.8382,2.1547,1.5813,2.0328,1.7619,1.8515,2.5325,1.231,2.9269,1.6242,1.0173,2.3648,1.5461,0.8014,1.3763,0.6112,0.8417,2.9286,0.7882,0.9884,1,0.6195,0.9369,1.0768,1.3403,1.3603,0.717,1.0637,0.7007,0.8491,0.6785,0.596,0.5103,0.8658,1.1133,1.6444,0.313,1.1283,1.0035,0.2042,0.5744,1.5512,0.3779,0.5228,0.7794,0.6383,1.2105,0.6586,1.237,0.6145,0.4571,0.4469,0.5412,0.4084,0.042,0.0504
9.8159,1.8241,0.5307,1.927,5.1403,1.565,1.5044,0.9324,0.3844,1.0624,0.6866,0.5879,1.8108,1.8075,4.7844,0.3844,0.3844,1.1125,0.3844,1.0796,1.0397,0.9242,0.3844,0.7266,0.5923,1.087,0.8224,1.3498,0.7961,0.5062,0.6289,0.3844,1.0795,0.3844,0.4391,0.6845,0.3844,0.6142,0.5885,0.724,0.7775,1.0282,0.3844,1.5776,0.3844,0.3844,0.596,0.9646,0.3844,0.5301,1,0.8702,1.1539,1.1038,1.6589,0.8461,0.3844,2.4356,1.9126
0.9315,0.9901,1.1632,0.7231,1.2995,0.8852,0.8652,0.6427,0.6427,0.9002,0.6427,0.6427,1.264,0.6427,0.6427,1.0714,2.7817,2.509,0.7486,0.6427,0.6427,0.6427,0.6427,0.6427,0.6427,0.8028,0.9941,1.4724,0.6568,1.5229,0.6427,1.5978,1,0.6427,0.6427,0.6427,0.6427,0.862,0.6427,0.6427,0.6427,0.6427,0.9363,0.6427,0.6427,0.6427,5.2668,0.6427,0.6427,1.2265,0.6427,1.6174,0.6427,1.0897,0.6427,0.6427,0.6427,0.6427,0.6427
0.7504,2.247,1.9058,1.1712,0.9383,1.5865,0.1306,1.1079,0.1306,1.1029,1.0617,0.9281,0.3956,0.9215,1.1213,0.1306,0.1306,0.1306,0.1306,0.6598,1.3613,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.3774,0.1306,0.9337,0.1306,0.1306,0.7134,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,1.1022,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306,0.1306
2.5667,4.1305,5.8843,1.6173,2.7633,1.622,2.1765,1.3228,2.1616,2.979,1.1761,2.8865,2.31,0.8648,3.4693,2.3918,0.6661,1.399,0.7595,0.7616,3.1194,0.5563,1.1471,0.7785,0.92,0.8891,1.495,2.0712,0.903,1.1893,0.7847,0.5198,1.6404,1.3266,1.0626,0.6155,0.7415,1.4388,1.6199,0.2072,1.3502,0.6056,0.1374,0.4482,0.191,0.2945,0.5577,0.7121,0.2066,0.444,0.2433,2.0021,1,0.5781,0.6139,0.7298,0.3765,0.1374,0.1374
7.9371,11.5011,10.6991,5.3761,1.2103,2.1409,8.8895,3.5207,6.2618,7.7027,1.2779,7.511,1,1.203,1.3033,1.3645,1.4591,0.7454,0.625,2.2081,2.3399,2.3637,2.0191,1.7289,0.7501,1.0155,1.3326,0.7216,2.2689,0.9307,1.9058,0.3647,2.1459,1.7651,1.641,0.0368,0.2025,0.53,0.3758,0.2023,0.6893,0.2621,0.0642,0.3629,0.0504,0.2239,0.2643,0.6652,0.1555,0.2086,0.2522,0.2228,0.2644,0.2533,0.3313,0.2958,0.3009,0.0368,0.0368
0.4168,2.0064,3.0163,0.6563,0.4168,0.6695,2.3317,0.6048,0.4168,1.1813,0.4168,1.183,0.4168,0.4168,1.0957,0.4168,0.9043,0.4168,0.4168,0.8866,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,1.7997,0.4168,0.4168,0.4168,0.4701,0.4168,1.5284,0.4168,0.4168,0.4324,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168,0.4168
0.1154,0.6134,0.7367,5.3308,4.3875,0.2357,2.9573,0.683,0.1356,0.8486,0.1154,1.1514,0.2119,4.4666,6.6631,1.5657,4.0199,0.1333,1.3077,8.6805,7.2817,1.841,0.2259,0.1154,0.1154,3.3205,1.8158,0.1154,0.1154,5.3103,2.4793,7.1544,0.5165,0.675,0.1154,0.2892,0.1154,0.5687,0.1584,0.1154,0.1154,0.1154,0.1154,0.3351,0.1154,0.1154,0.1154,0.1154,0.1154,0.5785,0.1154,0.1154,0.1154,0.1154,0.1154,0.1154,0.1154,0.1154,0.1154
5.0268,6.5016,8.9304,2.3996,2.4313,2.74,3.6877,1.9346,2.8745,2.8403,1.0859,2.9716,2.9334,1.3294,2.5344,1.2539,1.0576,0.9982,0.7813,1.3505,4.0386,0.9003,1.7438,0.8772,0.9228,1,1.7855,1.6286,0.7818,1.2759,1.2267,1.0076,1.0631,1.1081,0.7141,0.2318,0.3176,0.8449,0.7159,0.1759,0.5486,0.4202,0.0993,0.4965,0.1876,0.4869,0.6582,1.2725,0.4734,0.9576,0.5468,0.67,0.5402,0.3511,0.372,0.4996,0.4093,0.0993,0.0993
3.1898,3.457,3.0389,1.5132,1.4942,0.5484,1.3001,0.9857,0.8627,1.3714,0.3603,2.2792,0.3091,0.3453,1.6162,2.3028,0.3091,0.9119,0.3091,0.3091,1.6379,0.3091,0.9038,0.3091,0.4626,0.3091,1.2013,1.0699,0.6496,0.511,0.4578,0.3091,1,0.6883,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,0.3091,1.2697,0.3091,0.3091,0.3091,0.6913,0.3091,0.3091,0.3091
0.8691,0.9697,1.3757,0.6294,1.4421,1.6831,1.2142,0.718,1.4614,0.8522,0.995,1.3587,1.266,0.2493,1.4085,2.1817,0.4217,2.0637,1.1006,1.4202,2.5606,1.1464,1.0202,0.8756,0.9513,1.6531,1.8914,1.9913,1.5833,2.2238,2.8468,0.2493,1,0.9832,0.8912,0.2493,0.2493,0.2493,1.0106,0.2493,0.8184,0.4699,0.2493,0.795,0.2493,0.2493,0.5875,0.5305,0.413,0.7108,0.5154,1.4438,0.5503,0.2493,0.4247,1.3305,0.2493,0.626,0.2742
2.887,5.4798,3.7028,3.0661,1.5394,1.4843,2.8085,1.7984,3.0036,2.3842,1.3016,3.167,0.4701,1.0217,1.7575,1.2457,1.1357,0.8759,0.7635,2.2183,1.5637,1.8363,1.835,1.8108,0.6568,0.9783,1.7775,1.1382,1.1052,1.346,1.8507,0.2109,1.4372,1.3155,1.3466,0.1024,0.146,0.4163,0.4111,0.1781,0.4678,0.3087,0.0502,0.1622,0.057,0.2078,0.1935,0.4473,0.1312,0.2599,0.216,0.8525,0.3196,0.1841,0.3436,0.4349,0.3367,0.0073,0.0073
3.0503,4.7069,4.0374,2.7941,1.6039,2.5569,2.7013,1.4758,2.154,3.1044,2.0116,3.3534,2.0004,1.2408,1.695,1.704,0.8185,2.2171,0.6385,1.0361,2.7639,0.8832,0.9539,1.1586,0.9065,0.8961,1.1853,2.2758,0.9963,0.8487,1.1287,0.6048,1.1787,1.0082,0.9086,0.4033,0.3684,0.9445,1.0749,0.1135,1.1455,0.796,0.19,0.3538,0.2689,0.3221,0.7533,1,0.4627,0.8545,0.5346,3.0061,0.9995,0.5758,0.4789,0.7816,0.5164,0.1135,0.1135
1.143,1.9475,2.4503,2.17,2.7593,1.6925,1.6683,2.4524,1.6032,1.3107,1.1042,1.6646,0.8762,1.4487,3.6314,1.854,2.1481,1.0086,3.4652,1.7272,1.0605,1.319,1.3576,0.9287,0.9869,1.547,1.2679,2.5966,0.4711,4.4885,0.7235,0.7324,0.5639,0.5258,1.1543,0.3046,0.3026,0.5776,0.554,1.5336,0.6225,0.391,0.1338,0.5081,0.3017,0.4175,0.3168,0.7897,0.4178,0.6068,0.3634,0.8986,0.5443,0.4799,1,1.6717,0.6303,0.0918,0.1069
0.8274,2.538,3.8565,1.2603,1.7019,2.5622,1.3651,1.3251,1.5572,2.0252,1.8296,1.3323,2.2823,0.9094,2.2571,1.6199,1.4968,2.3148,0.5443,1.049,0.9681,0.6079,1.5267,0.6199,0.2936,1.626,1.0254,1.9692,0.3105,1.1966,0.4465,1.1235,0.5519,0.2873,0.4658,1.1954,0.4043,1,1.0014,0.4498,1.6227,0.9795,0.2738,1.2085,14.2307,0.5336,0.2831,0.5102,0.7509,0.9827,0.7921,3.1143,0.9838,0.9334,0.4173,0.3499,0.2938,0.0976,0.1051
0.7292,1.985,2.2667,0.4954,0.1328,0.2667,1.3456,0.7804,2.0067,0.9099,1.0901,3.0038,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328,0.1328
1.5378,2.6459,5.6194,1.7899,1.9167,3.7259,1.1236,2.9063,2.3485,2.4443,2.5224,3.5059,2.4497,1,2.0107,2.3881,1.4237,2.2725,1.0178,0.8606,1.6231,0.792,0.8837,0.9881,1.5625,0.9876,1.0288,2.8023,0.6412,0.9505,0.8627,0.6248,0.7203,0.3094,0.5137,0.4914,0.6529,1.308,1.7488,0.2538,1.8996,1.8199,0.4929,0.9344,0.6045,0.4399,0.7168,0.4787,0.6114,0.8916,0.7105,3.7849,1.5729,0.7851,0.3681,0.8326,0.3637,0.2538,0.2538
2.0336,4.0799,3.5672,2.5147,2.0986,2.0282,2.5337,2.1188,2.3504,1.8722,1.5046,2.8151,1.3378,1.3137,2.4298,1.4935,1.8685,1.1678,1.1814,2.0364,1.6817,1.877,2.2784,0.8223,0.9916,1.4577,1.5799,2.0076,0.3465,0.9565,0.5816,0.8671,0.8484,0.6992,0.7209,0.3244,0.2706,0.8045,0.6726,0.345,0.8449,0.6254,0.1474,0.3328,0.152,0.6729,0.6251,1.1493,0.4276,0.7645,0.6481,1.4628,0.637,0.3512,0.4223,1.0084,0.4123,0.0138,0.0138
5.7916,10.2197,3.3356,3.5472,2.6337,4.2148,2.1284,2.8304,7.2936,4.3463,0.9737,11.495,1,0.9007,2.2507,1.8904,1.0071,0.8328,0.3956,0.7095,1.7067,0.843,0.8457,1.3344,0.4546,0.5512,1.1341,0.1246,0.9685,0.6392,0.8982,0.1246,0.4632,0.3,0.1888,0.1246,0.1246,0.1246,0.2097,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246,0.1246
7.0895,3.1372,1.9682,3.4725,2.0611,1.9843,1.705,0.9219,2.0632,1.4398,0.7462,2.4843,1.1062,0.8444,2.431,1.1761,0.6682,0.4815,0.4067,0.3538,0.5436,0.4116,1.962,0.1719,0.2479,0.9824,0.8395,1.3081,0.1719,1.0504,0.1719,0.5747,2.4463,1.4653,1.7998,0.5073,0.1719,1.1687,1.1031,0.1719,1.2339,0.8669,0.1719,0.3793,0.1719,0.2284,0.5093,0.4523,0.1719,0.7334,0.1719,2.8737,1.0176,0.1719,0.3613,0.493,0.2619,0.1719,0.1719
1.6164,2.8106,2.154,2.0494,1.5111,3.8617,3.1357,1.7176,3.3664,2.5242,1.391,1.6428,0.553,0.5256,1.4644,1.0474,0.2698,1.4324,0.5364,0.67,2.0426,0.643,0.572,1.0366,0.777,0.5342,2.1278,1.2838,0.6367,0.3725,0.3259,0.2698,0.76,0.5016,0.3977,0.2698,0.2698,0.2698,0.451,0.2698,1,0.5762,0.2698,0.2698,0.2698,0.2698,0.2698,0.6051,0.2698,0.2698,0.2698,1.0673,0.5108,0.2698,0.2698,0.6062,0.2698,0.2698,0.2698
2.4564,1.0926,1.0657,1.2498,0.797,1.7854,1.7796,1.3621,1.2668,1.7574,1.9677,1.8234,2.2069,0.9805,1.0744,1.7344,0.3629,1.4273,0.3629,0.3629,0.8801,0.9993,0.3629,0.9062,1.783,0.8653,0.7807,3.0806,0.3629,1,1.0605,1.3527,0.8254,0.9182,0.9083,0.4221,0.3629,1.1591,0.9695,0.3629,0.8646,0.8202,0.3629,0.6515,0.3629,0.5483,0.4405,0.4369,0.3629,0.7323,0.3629,0.3629,0.5967,1.0621,0.3629,0.3629,0.3629,0.3629,0.3629
2.4455,2.8486,2.8157,3.3182,3.69,2.3832,2.1923,1.5175,4.1251,2.4174,1.4299,4.9695,2.15,0.9962,4.917,5.914,0.1115,2.8114,0.8445,0.6841,3.1011,0.6417,1.6345,0.6972,1.2231,1.1376,2.1211,4.0103,0.6059,1.3864,0.7364,0.4716,1.6528,1.0747,1,0.1483,0.1115,0.5364,0.7871,0.1115,0.9274,0.5535,0.1774,0.3751,0.1115,0.3808,0.469,0.6376,0.1115,0.2129,0.2061,1.1105,0.8918,0.4375,0.2632,0.8396,0.1742,0.1115,0.1115
3.2406,12.4326,5.1643,4.592,1.7642,2.6971,3.8524,1.62,1.6789,3.4526,1.819,4.2256,1.419,0.9127,1.9844,1.3478,0.1716,1.3409,0.1716,0.5362,2.3971,0.4816,0.7342,1.3408,0.7369,0.4536,1.1281,1.4572,0.5109,1.2153,0.913,0.1716,0.6329,1,0.8188,0.1716,0.1716,0.3893,0.5187,0.1716,0.7384,0.6288,0.1716,0.1716,0.1716,0.1716,0.1866,0.4351,0.1716,0.1908,0.1716,0.2718,0.4468,0.3005,0.1716,0.1716,0.1716,0.1716,0.1716
6.5561,13.4024,11.5054,6.1571,1.5323,1.666,4.5244,2.3567,3.1695,5.9367,2.0752,5.6347,1.8357,1.003,2.0582,0.89,0.8681,1.3691,0.6547,1.5781,3.3042,1.7658,2.1007,1.5018,0.6767,1.4429,1.6481,1.3974,0.9067,0.7401,0.8162,1.2086,0.722,0.9651,0.8902,0.1838,0.1838,0.997,0.8399,0.4304,0.5802,0.6428,0.1838,0.1838,0.1838,0.3689,0.719,0.8523,0.3203,0.4447,0.606,2.9569,0.4249,0.5178,0.3863,0.3075,0.1838,0.1838,0.1838
0.5111,2.856,3.4352,1.1234,0.5111,1.6727,0.9038,1.388,0.9896,1.0104,0.8499,0.5111,0.6887,0.5111,0.5111,0.5111,1.0798,0.5111,0.5111,0.6423,0.5111,0.5111,1.2049,0.5111,0.5111,0.6591,0.5111,1.3514,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.6085,0.5111,0.7622,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111
6.6108,13.8044,5.0831,4.8222,2.3465,9.3385,1.2428,1.8322,4.3935,3.9156,1.1071,3.8128,0.6028,0.695,2.8496,2.1532,1.8822,1.4034,0.8382,0.898,13.1767,0.3675,0.9071,1.3262,1.0586,0.304,1,0.767,1.6639,1.4039,1.5121,0.0677,0.6322,0.5587,0.359,0.0713,0.1289,0.9471,2.5011,0.0584,0.2282,0.0984,0.0584,0.0584,0.0584,0.0584,0.063,0.0584,0.3631,1.1529,0.3686,0.4722,0.0952,0.0584,0.0584,0.1602,0.0584,0.0584,0.0584
